code,name,2011,2010,2009,2008,2007,2006,2005
300394,天孚通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300395,菲利华,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300396,迪瑞医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300397,天和防务,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300398,飞凯材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300399,京天利,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300400,劲拓股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300401,花园生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300402,宝色股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300403,地尔汉宇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300404,博济医药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300405,科隆股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300406,九强生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300407,凯发电气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300408,三环集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300409,道氏技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300410,正业科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300411,金盾股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300412,迦南科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300413,快乐购,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300414,中光防雷,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300415,伊之密,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300416,苏试试验,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300417,南华仪器,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300418,昆仑万维,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300419,浩丰科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300420,五洋科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300421,力星股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300422,博世科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300423,鲁亿通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300424,航新科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300425,环能科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300426,唐德影视,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300427,红相电力,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300428,四通新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300429,强力新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300430,诚益通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300431,暴风集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300432,富临精工,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300433,蓝思科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300434,金石东方,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300435,中泰股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300436,广生堂,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300437,清水源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300438,鹏辉能源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300439,美康生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300440,运达科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300441,鲍斯股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300442,普丽盛,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300443,金雷风电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300444,双杰电气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300445,康斯特,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300446,乐凯新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300447,全信股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300448,浩云科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300449,汉邦高科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300450,先导智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300451,创业软件,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300452,山河药辅,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300453,三鑫医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300455,康拓红外,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300456,耐威科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300457,赢合科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300458,全志科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300459,金科文化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300460,惠伦晶体,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300461,田中精机,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300462,华铭智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300463,迈克生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300464,星徽精密,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300465,高伟达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300466,赛摩电气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300467,迅游科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300468,四方精创,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300469,信息发展,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300470,日机密封,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300471,厚普股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300472,新元科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300473,德尔股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300474,景嘉微,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300475,聚隆科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300476,胜宏科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300477,合纵科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300478,杭州高新,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300479,神思电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300480,光力科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300481,濮阳惠成,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300482,万孚生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300483,沃施股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300484,蓝海华腾,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300485,赛升药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300486,东杰智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300487,蓝晓科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300488,恒锋工具,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300489,中飞股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300490,华自科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300491,通合科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300492,山鼎设计,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300493,润欣科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300494,盛天网络,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300495,美尚生态,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300496,中科创达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300497,富祥股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300498,温氏股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300499,高澜股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300500,启迪设计,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300501,海顺新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300502,新易盛,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300503,昊志机电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300505,川金诺,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300506,名家汇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300507,苏奥传感,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300508,维宏股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300509,新美星,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300510,金冠电气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300511,雪榕生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300512,中亚股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300513,恒泰实达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300514,友讯达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300515,三德科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300516,久之洋,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300517,海波重科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300518,盛讯达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300519,新光药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300520,科大国创,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300521,爱司凯,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300522,世名科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300523,辰安科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300525,博思软件,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300526,中潜股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300527,华舟应急,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300528,幸福蓝海,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300529,健帆生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300530,达志科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300531,优博讯,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300532,今天国际,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300533,冰川网络,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300534,陇神戎发,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300535,达威股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300536,农尚环境,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300537,广信材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300538,同益股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300539,横河模具,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300540,深冷股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300541,先进数通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300542,新晨科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300543,朗科智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300545,联得装备,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300546,雄帝科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300547,川环科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300548,博创科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300549,优德精密,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300550,和仁科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300551,古鳌科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300552,万集科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300553,集智股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300554,三超新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300555,路通视信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300556,丝路视觉,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300557,理工光科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300558,贝达药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300559,佳发安泰,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300560,中富通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300561,汇金科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300562,乐心医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300563,神宇股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300565,科信技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300566,激智科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300567,精测电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300568,星源材质,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300569,天能重工,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300570,太辰光,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300571,平治信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300572,安车检测,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300573,兴齐眼药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300575,中旗股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300576,容大感光,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300577,开润股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300578,会畅通讯,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300579,数字认证,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300580,贝斯特,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300581,晨曦航空,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300582,英飞特,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300583,赛托生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300584,海辰药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300585,奥联电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300586,美联新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300587,天铁股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300588,熙菱信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300589,江龙船艇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300590,移为通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300591,万里马,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300592,华凯创意,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300593,新雷能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300595,欧普康视,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300596,利安隆,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300597,吉大通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300598,诚迈科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300599,雄塑科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300600,瑞特股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300601,康泰生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300602,飞荣达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300603,立昂技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300604,长川科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300605,恒锋信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300606,金太阳,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300607,拓斯达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300608,思特奇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300609,汇纳科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300610,晨化股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300611,美力科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300612,宣亚国际,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300613,富瀚微,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300615,欣天科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300616,尚品宅配,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300617,安靠智电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300618,寒锐钴业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300619,金银河,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300620,光库科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300621,维业股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300622,博士眼镜,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300623,捷捷微电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300625,三雄极光,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300626,华瑞股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300627,华测导航,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300628,亿联网络,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300629,新劲刚,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300630,普利制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300631,久吾高科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300632,光莆股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300633,开立医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300635,达安股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300636,同和药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300637,扬帆新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300638,广和通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300639,凯普生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300640,德艺文创,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300641,正丹股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300642,透景生命,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300643,万通智控,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300645,正元智慧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300647,超频三,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300648,星云股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300649,杭州园林,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300650,太龙照明,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300651,金陵体育,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300652,雷迪克,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300653,正海生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300654,世纪天鸿,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300655,晶瑞股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300656,民德电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300657,弘信电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300658,延江股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300659,中孚信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300660,江苏雷利,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300661,圣邦股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300662,科锐国际,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300663,科蓝软件,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300664,鹏鹞环保,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300665,飞鹿股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300666,江丰电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300667,必创科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300668,杰恩设计,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300669,沪宁股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300670,大烨智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300671,富满电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300672,国科微,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300673,佩蒂股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300675,建科院,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300676,华大基因,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300677,英科医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300678,中科信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300679,电连技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300680,隆盛科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300681,英搏尔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300682,朗新科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300683,海特生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300684,中石科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300685,艾德生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300686,智动力,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300687,赛意信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300688,创业黑马,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300689,澄天伟业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300690,双一科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300691,联合光电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300692,中环环保,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300693,盛弘股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300695,兆丰股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300696,爱乐达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300697,电工合金,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300698,万马科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300699,光威复材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300700,岱勒新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300701,森霸股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300702,天宇股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300703,创源文化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300705,九典制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300706,阿石创,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300707,威唐工业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300708,聚灿光电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300709,精研科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300710,万隆光电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300711,广哈通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300712,永福股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300713,英可瑞,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300715,凯伦股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300716,国立科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300717,华信新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300718,长盛轴承,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300719,安达维尔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300720,海川智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300721,怡达股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300722,新余国科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300723,一品红,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300725,药石科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300726,宏达电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300727,润禾材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300729,乐歌股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300730,科创信息,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300731,科创新源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300732,设研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300733,N西菱,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300735,光弘科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300736,百华悦邦,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600000,浦发银行,0.6464,0.7162,0.0,0.736,0.4345,1.105,1.567
600004,白云机场,3.0268,1.6553,2.0408,0.8076,0.6766,4.1806,1.3908
600006,东风汽车,1.1858,1.4803,3.4884,2.0339,0.984,2.3962,3.5088
600007,中国国贸,1.4784,1.5512,1.7104,0.8202,0.9965,4.0541,3.4598
600008,首创股份,1.8072,1.5299,2.5559,1.4719,1.403,1.2793,3.5473
600009,上海机场,0.3524,0.3117,0.7289,0.6679,0.7153,0.8183,0.5684
600010,包钢股份,0.0,1.2755,2.7778,0.4616,1.0398,4.4364,6.2035
600011,华能国际,2.9557,1.4903,3.9267,2.8986,1.9069,5.3419,3.4626
600012,皖通高速,3.268,3.6278,3.937,3.6075,2.9016,1.8832,0.7742
600015,华夏银行,1.9204,1.022,0.9221,0.0,0.8252,3.6972,0.2042
600016,民生银行,0.6775,1.1396,0.0,0.4391,0.0,0.8403,1.2003
600017,日照港,0.0,0.598,0.8261,0.0,1.3612,0.0,0.0
600018,上港集团,2.1253,2.0198,1.4456,1.1079,0.0,0.0,0.0
600019,宝钢股份,2.8985,2.6125,6.0554,2.5144,2.8623,7.5829,4.7081
600020,中原高速,1.6438,1.1621,0.4885,0.0,0.7499,1.6393,5.7471
600021,上海电力,0.0,0.0,0.0,2.5942,2.1164,4.918,0.2968
600022,山东钢铁,0.0,0.0,0.7068,5.8621,2.2134,11.8765,0.0
600023,浙能电力,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600025,华能水电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600026,中远海能,1.0753,2.6714,3.9904,0.9057,1.5658,2.4876,1.3761
600027,华电国际,0.8434,0.0,1.2944,1.0877,0.748,1.2281,0.0
600028,中国石化,2.1991,1.5873,1.4857,1.2739,1.1484,1.9769,2.4096
600029,南方航空,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600030,中信证券,2.5195,1.7277,0.0,0.8576,0.1691,0.4237,2.0599
600031,三一重工,0.6278,0.5969,0.1276,0.0,0.3233,1.1655,2.9499
600033,福建高速,1.857,1.8214,0.0,5.4171,2.7163,4.8209,1.4335
600035,楚天高速,1.5009,1.909,3.2193,1.7647,2.9084,1.5738,0.0
600036,招商银行,1.4523,0.4778,1.8064,0.3427,1.3618,0.8532,0.8244
600037,歌华有线,0.0,0.9102,0.0,0.3156,0.8694,0.5238,2.6995
600038,中直股份,0.411,0.4847,0.5834,0.0,1.6257,1.2642,1.3472
600039,四川路桥,0.0,0.0,0.0,0.0,0.0,0.0,1.6938
600048,保利地产,0.0,1.1957,0.5229,0.1524,0.0501,0.0,0.0
600050,中国联通,0.9178,1.1409,0.9956,0.7296,0.7302,1.1404,1.2509
600051,宁波联合,1.0074,1.996,0.0,5.3879,0.1569,2.2831,4.9536
600052,浙江广厦,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600053,九鼎投资,0.0,0.4666,0.0,0.0,0.0,0.0,0.0
600054,黄山旅游,0.0,0.4643,0.9533,0.0,1.0259,1.0929,0.0
600055,万东医疗,0.4008,0.3807,0.1528,0.4325,0.369,1.9139,1.8462
600056,中国医药,0.6453,0.0,2.7567,0.0,3.6919,0.0,2.0161
600057,象屿股份,0.0,0.0,0.0,0.0,0.0,0.0,8.3333
600058,五矿发展,0.3053,1.9572,3.0048,0.6756,1.3483,2.8571,1.0217
600059,古越龙山,0.423,0.0,0.0,1.2652,0.7955,2.8129,3.1397
600060,海信电器,0.684,0.595,0.9288,1.0204,0.0,1.3889,0.0
600061,国投资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600062,华润双鹤,0.9725,0.3899,0.7088,0.4817,1.1077,0.0,0.0
600063,皖维高新,0.0,0.1982,0.3447,0.0,0.0,2.7778,4.1899
600064,南京高科,0.4742,1.8248,1.8541,0.0,1.9186,4.008,0.0
600066,宇通客车,4.4385,3.2,3.9886,0.0,2.3518,10.433,5.1146
600067,冠城大通,0.0,1.2145,0.0,0.1944,0.1104,0.8235,0.5324
